Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
UBER,2025-01-13 00:00:00-05:00,0.0,0.7388982,0.7388982,True,2,0.6995464563369751,Next-Day-Close-To-Next-Day-Open-Ratio,0.0169327171821131,66.16000366210938,67.28027229288745
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
UBER,2025-01-08 00:00:00-05:00,1.0,0.9625818,0.9625818,True,2,0.8829760551452637,Next-Day-High-To-Next-Day-Open-Ratio,0.0257031485657706,64.5,66.15785308249221
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
V,2025-01-07 00:00:00-05:00,0.0,0.53310466,0.53310466,True,1,0.5327216386795044,Next-Day-Close-To-Next-Day-Open-Ratio,0.0088103725448989,311.0,313.74002586146355
V,2025-01-08 00:00:00-05:00,0.0,0.5331167,0.5331167,True,1,0.5327216386795044,Next-Day-Close-To-Next-Day-Open-Ratio,0.0088103725448989,311.20001220703125,313.94180025055226
V,2025-01-10 00:00:00-05:00,0.0,0.5327953,0.5327953,True,1,0.5327216386795044,Next-Day-Close-To-Next-Day-Open-Ratio,0.0088103725448989,305.0,307.68716362619415
V,2025-01-14 00:00:00-05:00,0.0,0.5327733,0.5327733,True,1,0.5327216386795044,Next-Day-Close-To-Next-Day-Open-Ratio,0.0088103725448989,313.67999267578125,316.44363027113604
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
WMT,2025-01-03 00:00:00-05:00,0.0,0.5233328,0.5233328,True,2,0.5230937004089355,Next-Day-Close-To-Next-Day-Open-Ratio,0.0091682857708154,90.83000183105467,91.66275724440546
WMT,2025-01-07 00:00:00-05:00,0.0,0.5237231,0.5237231,True,2,0.5230937004089355,Next-Day-Close-To-Next-Day-Open-Ratio,0.0091682857708154,91.11000061035156,91.94532313252643
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
ABNB,2025-01-08 00:00:00-05:00,0.0,0.4889501,0.4889501,True,3,0.4093033373355865,Next-Day-Close-To-Next-Day-Open-Ratio,0.0136929387797758,131.3000030517578,133.0978859553299
ABNB,2025-01-14 00:00:00-05:00,1.0,0.8604309,0.8604309,True,3,0.4093033373355865,Next-Day-Close-To-Next-Day-Open-Ratio,0.0136929387797758,130.19000244140625,131.97268617457527
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
ABNB,2025-01-07 00:00:00-05:00,0.0,0.52587646,0.52587646,True,1,0.5159148573875427,Next-Day-High-To-Next-Day-Open-Ratio,0.021905546383898,131.1999969482422,134.0740045669592
ABNB,2025-01-08 00:00:00-05:00,0.0,0.53268,0.53268,True,1,0.5159148573875427,Next-Day-High-To-Next-Day-Open-Ratio,0.021905546383898,131.3000030517578,134.17620135881404
ABNB,2025-01-10 00:00:00-05:00,0.0,0.52522266,0.52522266,True,1,0.5159148573875427,Next-Day-High-To-Next-Day-Open-Ratio,0.021905546383898,128.5850067138672,131.40173154271164
ABNB,2025-01-14 00:00:00-05:00,0.0,0.52527565,0.52527565,True,1,0.5159148573875427,Next-Day-High-To-Next-Day-Open-Ratio,0.021905546383898,130.19000244140625,133.04188557860627
