2025-01-13 14:48:24,707 - Epoch 1: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 1.0, 'all_positives': 109.92279052734375, 'f1_score_metric': 115.2522964477539, 'loss': 0.6319882869720459, 'precision_with_threshold_fixed': 66.32699584960938, 'recall_mul_prediction': 13614.908203125, 'recall_with_threshold_fixed': 67.5, 'true_positives': 13614.9072265625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 58.194129943847656, 'val_f1_score_metric': 60.959136962890625, 'val_loss': 0.5584679841995239, 'val_precision_with_threshold_fixed': 58.194129943847656, 'val_recall_mul_prediction': 3724.42431640625, 'val_recall_with_threshold_fixed': 64.0, 'val_true_positives': 3724.42431640625, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:08:05,928 - Epoch 55: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5585830807685852, 'all_positives': 60.635833740234375, 'f1_score_metric': 63.457855224609375, 'loss': 0.02120143733918667, 'precision_with_threshold_fixed': 50.345863342285156, 'recall_mul_prediction': 4178.05615234375, 'recall_with_threshold_fixed': 3.3333334922790527, 'true_positives': 4178.0556640625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.6349206566810608, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 35.79029846191406, 'val_loss': 0.012488573789596558, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1295.292236328125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1295.2921142578125, 'learning_rate': 9.99000039882958e-05}
2025-01-14 13:08:07,387 - Epoch 56: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.47683924436569214, 'all_positives': 60.63582992553711, 'f1_score_metric': 59.41626739501953, 'loss': 0.020230485126376152, 'precision_with_threshold_fixed': 60.63582992553711, 'recall_mul_prediction': 3544.05419921875, 'recall_with_threshold_fixed': 2.5, 'true_positives': 3544.0537109375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.7460317611694336, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 38.34528350830078, 'val_loss': 0.012528249062597752, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1521.968505859375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1521.96826171875, 'learning_rate': 9.99000039882958e-05}
2025-01-14 13:08:08,814 - Epoch 57: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.580381453037262, 'all_positives': 60.635833740234375, 'f1_score_metric': 64.83956909179688, 'loss': 0.0203002467751503, 'precision_with_threshold_fixed': 60.635833740234375, 'recall_mul_prediction': 4389.3828125, 'recall_with_threshold_fixed': 3.0, 'true_positives': 4389.3828125, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.6984127163887024, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 37.3076286315918, 'val_loss': 0.012827012687921524, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1424.8212890625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1424.8212890625, 'learning_rate': 9.99000039882958e-05}
2025-01-14 13:08:10,187 - Epoch 58: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.553133487701416, 'all_positives': 60.635833740234375, 'f1_score_metric': 63.868675231933594, 'loss': 0.01901313289999962, 'precision_with_threshold_fixed': 49.80712890625, 'recall_mul_prediction': 4141.7294921875, 'recall_with_threshold_fixed': 3.1666667461395264, 'true_positives': 4141.7294921875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.7142857313156128, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 37.662452697753906, 'val_loss': 0.012852081097662449, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1457.2037353515625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1457.20361328125, 'learning_rate': 3.3266700484091416e-05}
2025-01-14 13:08:11,626 - Epoch 59: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.6035422086715698, 'all_positives': 60.635833740234375, 'f1_score_metric': 66.51022338867188, 'loss': 0.019044803455471992, 'precision_with_threshold_fixed': 53.11892318725586, 'recall_mul_prediction': 4547.1279296875, 'recall_with_threshold_fixed': 3.8333334922790527, 'true_positives': 4547.1279296875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.6666666865348816, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 36.56936264038086, 'val_loss': 0.012946543283760548, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1360.056884765625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1360.0567626953125, 'learning_rate': 3.3266700484091416e-05}
2025-01-14 13:08:13,013 - Epoch 60: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5095368027687073, 'all_positives': 60.635833740234375, 'f1_score_metric': 61.25248336791992, 'loss': 0.019113902002573013, 'precision_with_threshold_fixed': 60.635841369628906, 'recall_mul_prediction': 3827.276123046875, 'recall_with_threshold_fixed': 3.5, 'true_positives': 3827.276123046875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.6507936716079712, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 36.18513870239258, 'val_loss': 0.013000194914638996, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1327.6741943359375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1327.67431640625, 'learning_rate': 3.3266700484091416e-05}
2025-01-14 13:08:14,382 - Epoch 61: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.580381453037262, 'all_positives': 60.635833740234375, 'f1_score_metric': 65.13587951660156, 'loss': 0.01877221278846264, 'precision_with_threshold_fixed': 52.74338912963867, 'recall_mul_prediction': 4318.10302734375, 'recall_with_threshold_fixed': 3.6666667461395264, 'true_positives': 4318.10302734375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.7142857313156128, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 37.662452697753906, 'val_loss': 0.01294725202023983, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1457.2037353515625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1457.20361328125, 'learning_rate': 3.3266700484091416e-05}
2025-01-14 13:08:15,784 - Epoch 62: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5422343015670776, 'all_positives': 60.635833740234375, 'f1_score_metric': 63.26715850830078, 'loss': 0.018737979233264923, 'precision_with_threshold_fixed': 60.63582992553711, 'recall_mul_prediction': 4091.23095703125, 'recall_with_threshold_fixed': 2.8333334922790527, 'true_positives': 4091.23046875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.6984127163887024, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 37.3076286315918, 'val_loss': 0.013047302141785622, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1424.8212890625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1424.8212890625, 'learning_rate': 3.3266700484091416e-05}
2025-01-14 13:08:17,257 - Epoch 63: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5354223251342773, 'all_positives': 60.635833740234375, 'f1_score_metric': 62.89979553222656, 'loss': 0.01852324977517128, 'precision_with_threshold_fixed': 60.63582992553711, 'recall_mul_prediction': 4011.587646484375, 'recall_with_threshold_fixed': 3.5, 'true_positives': 4011.587646484375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.6666666865348816, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 36.56936264038086, 'val_loss': 0.013074602000415325, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1360.056884765625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1360.0567626953125, 'learning_rate': 3.3266700484091416e-05}
2025-01-14 13:13:27,035 - Epoch 1: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5258855223655701, 'all_positives': 60.635833740234375, 'f1_score_metric': 44.91023254394531, 'loss': 2.17244815826416, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 4155.216796875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 4155.216796875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.01587301678955555, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 1.940087914466858, 'val_loss': 1.962342619895935, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 32.38229751586914, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 32.382301330566406, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:29,149 - Epoch 2: {'AUC': 0.0, 'Precision': 0.0, 'Recall': 0.0, 'all_positives': 60.635833740234375, 'f1_score_metric': 0.0, 'loss': 1.871817946434021, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 0.0, 'recall_with_threshold_fixed': 0.0, 'true_positives': 0.0, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 0.0, 'val_loss': 1.6767112016677856, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:31,019 - Epoch 3: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.1130790188908577, 'all_positives': 60.635833740234375, 'f1_score_metric': 19.532154083251953, 'loss': 1.599966049194336, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 825.2653198242188, 'recall_with_threshold_fixed': 0.0, 'true_positives': 825.2653198242188, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.1587301641702652, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 15.281049728393555, 'val_loss': 1.4245012998580933, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 323.82305908203125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 323.8230285644531, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:32,834 - Epoch 4: {'AUC': 0.0, 'Precision': 0.9999999403953552, 'Recall': 0.14577656984329224, 'all_positives': 60.635833740234375, 'f1_score_metric': 25.555646896362305, 'loss': 1.360303521156311, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1115.770751953125, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1115.770751953125, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.01587301678955555, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 1.940087914466858, 'val_loss': 1.2043551206588745, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 32.38229751586914, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 32.382301330566406, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:34,556 - Epoch 5: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.06267029792070389, 'all_positives': 60.63582992553711, 'f1_score_metric': 11.907211303710938, 'loss': 1.1520109176635742, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 424.6800231933594, 'recall_with_threshold_fixed': 0.0, 'true_positives': 424.67999267578125, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.80952388048172, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 39.61266326904297, 'val_loss': 1.0139117240905762, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1651.49755859375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1651.4974365234375, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:36,256 - Epoch 6: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.7125340700149536, 'all_positives': 60.635833740234375, 'f1_score_metric': 67.95379638671875, 'loss': 0.9728177189826965, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 5432.875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 5432.875, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 0.0, 'val_loss': 0.8518840670585632, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:37,957 - Epoch 7: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.10490462929010391, 'all_positives': 60.635833740234375, 'f1_score_metric': 18.266151428222656, 'loss': 0.8195081949234009, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 705.4459838867188, 'recall_with_threshold_fixed': 0.0, 'true_positives': 705.4459838867188, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.5396825671195984, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 33.17144012451172, 'val_loss': 0.711958110332489, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1100.998291015625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1100.998291015625, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:39,556 - Epoch 8: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.47956401109695435, 'all_positives': 60.635833740234375, 'f1_score_metric': 58.644493103027344, 'loss': 0.6891851425170898, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 3638.471435546875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 3638.471435546875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.111111119389534, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 11.51157283782959, 'val_loss': 0.5957779288291931, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 226.67613220214844, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 226.67611694335938, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:41,110 - Epoch 9: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.18801090121269226, 'all_positives': 60.635833740234375, 'f1_score_metric': 31.040176391601562, 'loss': 0.5789728164672852, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1330.4962158203125, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1330.49609375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.9206349849700928, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 41.560646057128906, 'val_loss': 0.49499282240867615, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1878.173583984375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1878.173583984375, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:42,689 - Epoch 10: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3773841857910156, 'all_positives': 60.635833740234375, 'f1_score_metric': 41.10529708862305, 'loss': 0.4866442382335663, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 2759.721435546875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 2759.721435546875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.968254029750824, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 42.30609893798828, 'val_loss': 0.41393595933914185, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1975.320556640625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1975.3204345703125, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:44,310 - Epoch 11: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.7370572090148926, 'all_positives': 60.635833740234375, 'f1_score_metric': 68.56605529785156, 'loss': 0.40866750478744507, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 5704.85888671875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 5704.8583984375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.01587301678955555, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 1.940087914466858, 'val_loss': 0.34629109501838684, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 32.38229751586914, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 32.382301330566406, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:45,970 - Epoch 12: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.30653950572013855, 'all_positives': 60.635833740234375, 'f1_score_metric': 39.27043151855469, 'loss': 0.3438591957092285, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 2189.322265625, 'recall_with_threshold_fixed': 0.0, 'true_positives': 2189.322265625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.523809552192688, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 32.688232421875, 'val_loss': 0.2866060435771942, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1068.615966796875, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1068.615966796875, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:47,696 - Epoch 13: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3732970058917999, 'all_positives': 60.635826110839844, 'f1_score_metric': 50.85325241088867, 'loss': 0.28883257508277893, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 2770.09326171875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 2770.09326171875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.3968254327774048, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 28.216278076171875, 'val_loss': 0.23895619809627533, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 809.557373046875, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 809.5574951171875, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:49,264 - Epoch 14: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5653951168060303, 'all_positives': 60.63582992553711, 'f1_score_metric': 57.20304870605469, 'loss': 0.24522341787815094, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 4099.4677734375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 4099.4677734375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.4285714626312256, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 29.44723129272461, 'val_loss': 0.19932492077350616, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 874.3221435546875, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 874.3221435546875, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:50,842 - Epoch 15: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.15258854627609253, 'all_positives': 60.635833740234375, 'f1_score_metric': 24.206199645996094, 'loss': 0.20683030784130096, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 1080.861083984375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 1080.8612060546875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.8412699103355408, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 40.201820373535156, 'val_loss': 0.1655777394771576, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1716.261962890625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1716.261962890625, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:52,392 - Epoch 16: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.7084468603134155, 'all_positives': 60.635833740234375, 'f1_score_metric': 70.54498291015625, 'loss': 0.17573657631874084, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 5380.7431640625, 'recall_with_threshold_fixed': 0.0, 'true_positives': 5380.7431640625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.1904762089252472, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 17.510929107666016, 'val_loss': 0.13897430896759033, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 388.58770751953125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 388.587646484375, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:54,045 - Epoch 17: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.2888283431529999, 'all_positives': 60.635833740234375, 'f1_score_metric': 39.72449493408203, 'loss': 0.14977052807807922, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 2050.697509765625, 'recall_with_threshold_fixed': 0.0, 'true_positives': 2050.697509765625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.8571429252624512, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 40.48617172241211, 'val_loss': 0.11493467539548874, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1748.644287109375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1748.644287109375, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:55,596 - Epoch 18: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.46049046516418457, 'all_positives': 60.635833740234375, 'f1_score_metric': 55.18316650390625, 'loss': 0.12810982763767242, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 3435.362060546875, 'recall_with_threshold_fixed': 0.0, 'true_positives': 3435.362060546875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.968254029750824, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 42.30609893798828, 'val_loss': 0.09446408599615097, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1975.320556640625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1975.3204345703125, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:57,158 - Epoch 19: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5027247667312622, 'all_positives': 60.635833740234375, 'f1_score_metric': 55.937103271484375, 'loss': 0.11110382527112961, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 3827.884521484375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 3827.884521484375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.80952388048172, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 39.61266326904297, 'val_loss': 0.08124133944511414, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1651.49755859375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1651.4974365234375, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:13:58,828 - Epoch 20: {'AUC': 0.0, 'Precision': 1.0000001192092896, 'Recall': 0.6457765698432922, 'all_positives': 60.635833740234375, 'f1_score_metric': 64.16593933105469, 'loss': 0.09686580300331116, 'precision_with_threshold_fixed': 21.552730560302734, 'recall_mul_prediction': 5010.68994140625, 'recall_with_threshold_fixed': 0.5, 'true_positives': 5010.68994140625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.0317460335791111, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 3.767322063446045, 'val_loss': 0.0719875693321228, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 64.76460266113281, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 64.76460266113281, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:14:00,462 - Epoch 21: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.47956401109695435, 'all_positives': 60.63582992553711, 'f1_score_metric': 49.680931091308594, 'loss': 0.08551197499036789, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 3488.790771484375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 3488.790771484375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.9841270446777344, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 42.54405212402344, 'val_loss': 0.05935045704245567, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 2007.7025146484375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 2007.70263671875, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:14:02,068 - Epoch 22: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.486376017332077, 'all_positives': 60.635833740234375, 'f1_score_metric': 52.104644775390625, 'loss': 0.07584556937217712, 'precision_with_threshold_fixed': 0.0, 'recall_mul_prediction': 3705.726318359375, 'recall_with_threshold_fixed': 0.0, 'true_positives': 3705.72607421875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.2063492238521576, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 18.552160263061523, 'val_loss': 0.05168960243463516, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 420.9698791503906, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 420.96990966796875, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:14:03,586 - Epoch 23: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.4455040693283081, 'all_positives': 60.635841369628906, 'f1_score_metric': 55.51620101928711, 'loss': 0.06637714803218842, 'precision_with_threshold_fixed': 20.856887817382812, 'recall_mul_prediction': 3327.623046875, 'recall_with_threshold_fixed': 0.3333333432674408, 'true_positives': 3327.623046875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.7301587462425232, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 38.00822067260742, 'val_loss': 0.04330427572131157, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1489.585693359375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1489.5858154296875, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:14:05,100 - Epoch 24: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.46594005823135376, 'all_positives': 60.635833740234375, 'f1_score_metric': 57.32296371459961, 'loss': 0.05950121209025383, 'precision_with_threshold_fixed': 39.39491271972656, 'recall_mul_prediction': 3437.88671875, 'recall_with_threshold_fixed': 0.8333333730697632, 'true_positives': 3437.88671875, 'val_AUC': 0.0, 'val_Precision': 1.0000001192092896, 'val_Recall': 0.8730159401893616, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 40.76401138305664, 'val_loss': 0.03764289990067482, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1781.0267333984375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1781.026611328125, 'learning_rate': 0.0003000000142492354}
2025-01-14 13:14:06,677 - Epoch 25: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5572206974029541, 'all_positives': 60.635833740234375, 'f1_score_metric': 59.8737907409668, 'loss': 0.05589974671602249, 'precision_with_threshold_fixed': 20.59187126159668, 'recall_mul_prediction': 4210.33740234375, 'recall_with_threshold_fixed': 0.8333333730697632, 'true_positives': 4210.33740234375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.9523810148239136, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 42.0629997253418, 'val_loss': 0.03348931670188904, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1942.9384765625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1942.938232421875, 'learning_rate': 0.0003000000142492354}
